Gene,ESRE,ESRE,ESRE,EBI Mac,EBI Mac,EBI Mac,Spl Mac,Spl Mac
A530088E08Rik,4.144195227,2.799360095,3.950863454,26.89046145,29.90975742,25.62349358,106.1959794,79.49114065
A530098C11Rik,0,0.933120032,0,0.407431234,0.592272424,1.804471379,0,0
A530099J19Rik,0,0,0,0.407431234,0.296136212,0,0,28.90586933
A630001G21Rik,12.43258568,23.32800079,20.31872634,54.18835414,60.41178727,50.88609289,202.2780559,238.473422
A630007B06Rik,499.3755249,578.5344197,589.2430638,61.52211636,69.29587363,67.12633531,237.6767157,166.2087486
A630010A05Rik,0,0,0,0,0,0,0,0
A630012P03Rik,0,0,0,0,0.296136212,0.721788552,0,0
A630019I02Rik,0,0,0,0.814862468,0.592272424,0,0,0
A630020A06,1.036048807,0.933120032,2.25763626,0.407431234,0.296136212,0.360894276,0,0
A630023A22Rik,0,0,0,0,0,0,0,0
A630033H20Rik,5.180244034,6.531840223,9.030545039,8.556055917,8.291813939,11.54861683,35.39865979,36.13233666
A630055G03Rik,24.86517136,21.46176073,24.83399886,114.4881768,95.3558603,98.88503158,0,7.226467332
A630066F11Rik,14.50468329,15.86304054,5.079681584,6.111468512,8.291813939,10.465934,5.056951399,0
A630072M18Rik,192.7050781,168.8947258,149.0039931,46.03972946,49.45474742,42.58552455,161.8224448,195.114618
A630073D07Rik,0,0,0,0,0,0,0,0
A630075F10Rik,1.036048807,0,1.693227195,0,0.296136212,0,0,0
A630076J17Rik,0,0,1.693227195,0,0,0,0,0
A630077J23Rik,0,0,0,0,0,0,0,0
A630089N07Rik,91.172295,78.38208267,90.30545039,36.66881107,20.13726242,35.72853331,35.39865979,21.679402
A630095E13Rik,0,0,0,0,0,0,0,0
A630095N17Rik,2.072097614,10.26432035,7.337317844,0.407431234,0,0.360894276,0,0
A730008H23Rik,0,0,0,0,0,0.360894276,0,0
A730011L01Rik,37.29775704,26.12736089,25.96281699,87.59771534,81.14132211,73.98332655,106.1959794,57.81173866
A730015I17,0,0,0,0,0,0,0,0
A730017C20Rik,0,0,0,0,0.296136212,0,0,0
A730017L22Rik,27.97331778,27.06048092,28.22045325,11.00064332,12.43772091,8.300568344,5.056951399,0
A730018C14Rik,0,0,0,0,0,0,0,0
A730020E08Rik,0,0,0,0,0,0,10.1139028,21.679402
A730020M07Rik,0,0,0,0,0.296136212,0,0,0
A730036I17Rik,89.10019738,122.2387242,109.4953586,11.00064332,13.02999333,14.79666531,15.1708542,7.226467332
A730037C10Rik,0,0,0,0,0,0.360894276,0,0
A730043L09,0,0,0,0,0,0,0,14.45293466
A730046J19Rik,0,0,0,1.629724937,0,1.804471379,0,0
A730056A06Rik,0,0,0,0,0,0,0,0
A730082K24Rik,0,0,0,0.407431234,0.296136212,0,0,0
A730085A09Rik,0,0,0,0,0,0,0,0
A730085K08Rik,3.10814642,5.598720191,3.950863454,0.814862468,0.592272424,0.360894276,0,0
A730090H04Rik,0,0,0,0,0,0,0,0
A730090N16Rik,0,0,0,1.222293702,1.776817273,1.082682828,0,0
A730098P11Rik,88.06414858,67.18464229,75.6308147,0.814862468,0.296136212,0,5.056951399,0
A830007P12Rik,109.8211735,97.04448331,72.24436031,145.8603818,159.6174183,129.9219393,910.2512518,621.4761906
A830009L08Rik,0,0,0,0,0,0,0,0
A830010M20Rik,168.8759555,206.219527,219.5551263,22.81614911,22.21021591,22.3754451,0,7.226467332
A830018L16Rik,0,0,0,0,0.296136212,0,0,0
A830019L24Rik,0,0,0,0,0,0.721788552,0,0
A830052D11Rik,0,0,0,0.407431234,0,0,25.28475699,0
A830060N17,0,0,0,0,0.296136212,0,0,0
A830080D01Rik,95.31649022,138.1017647,138.2802209,97.37606496,98.61335863,112.9599083,40.45561119,50.58527133
A830082K12Rik,0,0,0,0,0.888408636,1.443577103,10.1139028,0
A830082N09Rik,1.036048807,0.933120032,1.693227195,7.741193449,3.849770757,6.856991241,0,0
A830093I24Rik,1.036048807,0,2.822045325,5.704037278,6.514996666,7.939674069,15.1708542,0
A930001A20Rik,1.036048807,0.933120032,0,0,0.592272424,0,0,0
A930001C03Rik,0,0,1.12881813,0,0,0,0,0
A930001N09Rik,2021.331222,2110.717512,2262.715941,44.00257329,62.48474075,46.55536158,338.8157437,563.6644519
A930003A15Rik,0,0,0,0.407431234,0,0.360894276,0,0
A930003O13Rik,1.036048807,0,0.564409065,0,0.296136212,0.360894276,0,0
A930004D18Rik,0,0,1.693227195,6.518899746,5.330451818,3.608942758,5.056951399,14.45293466
A930005H10Rik,16.57678091,11.19744038,7.337317844,11.81550579,11.54931227,8.300568344,166.8793962,216.79402
A930005I04Rik,43.51404988,60.65280207,46.28154332,3.666881107,4.145906969,4.691625586,0,0
A930006I01Rik,0,0,0,0.407431234,0,0,0,0
A930007I19Rik,0,4.665600159,1.693227195,1.629724937,0.888408636,0.360894276,0,0
A930009A15Rik,0,0,0,0,0,0,0,0
A930011G23Rik,0,0,0,0,0,0,5.056951399,0
A930011O12Rik,0,0,0,0,0,0,0,0
A930012L18Rik,0,0,0,0,0.296136212,0,0,0
A930013F10Rik,6.216292841,14.92992051,14.67463569,16.29724937,10.66090364,13.71398248,495.5812371,505.8527133
A930015D03Rik,50.76639153,32.65920111,37.81540735,4.88917481,3.849770757,5.413414138,0,0
A930017M01Rik,0,0,0,0,0,0,0,0
A930018P22Rik,5.180244034,4.665600159,0.564409065,1.222293702,0.296136212,0.721788552,0,0
A930019D19Rik,7.252341647,4.665600159,3.950863454,0.407431234,0.592272424,0.721788552,0,0
A930024E05Rik,3.10814642,0,0.564409065,0.814862468,1.184544848,0.721788552,5.056951399,14.45293466
A930038C07Rik,0,0,0,0,1.776817273,0.360894276,0,0
A930041C12Rik,4.144195227,4.665600159,3.38645439,0.407431234,1.184544848,0.360894276,0,0
AA387883,0,0,0.564409065,0,0,0.360894276,0,0
AA388235,31.0814642,23.32800079,28.22045325,0.407431234,0,0,20.22780559,0
AA415398,1.036048807,1.866240064,4.515272519,1.222293702,2.072953485,2.887154207,5.056951399,0
AA465934,275.5889826,229.5475278,207.7025359,12.22293702,11.54931227,6.856991241,0,0
AA467197,0,0,0,3.666881107,2.665225909,6.856991241,5.056951399,50.58527133
AA474331,5.180244034,4.665600159,1.693227195,9.370918386,14.51067439,9.022356896,10.1139028,0
AA536875,0,0,0,0,0,0,0,0
AA543186,3.10814642,4.665600159,2.822045325,1.629724937,2.072953485,1.443577103,0,0
AA545190,0,0,0,0,0,0,0,0
AA619741,0,0,0,0,0,0,0,0
AA792892,0,0,0,0,0,0,0,0
AA960436,38.33380585,36.39168124,59.26295182,91.67202768,106.0167639,102.4939743,212.3919587,296.2851606
AA986860,423.743962,442.2988951,415.9694808,61.52211636,59.81951484,56.66040131,10.1139028,0
AA987161,106.7130271,109.1750437,113.446222,47.26202316,52.11997333,59.54755551,20.22780559,122.8499446
AB099516,1.036048807,0.933120032,0.564409065,0.407431234,0.296136212,0.721788552,0,0
AB124611,0,4.665600159,2.25763626,46.44716069,61.89246833,51.60788145,4035.447216,2847.228129
AF067061,0,0,0,0,0,0,0,0
AF067063,0,0,0,0,0,0,0,0
AF251705,0,0,0,9.77834962,10.66090364,12.63129965,2917.860957,2572.62237
AF357355,0,0,0,0.407431234,0.296136212,0,0,0
AF357359,0,0,0,1.629724937,1.48068106,2.165365655,0,0
AF357425,0,0,0,0,0.296136212,0,0,0
AF357426,0,0,0,0,0,0.360894276,0,0
AF366264,0,1.866240064,0,0,0,0,0,0
AF529169,0,0,0,0,0,0,0,0
AI115009,0,0,0,0,0,0,0,0
AI118078,0,0,0,0,0,0,0,0
AI182371,0,1.866240064,2.25763626,4.074312342,2.369089697,7.939674069,0,14.45293466
AI197445,0,0,0,0,0.296136212,0,0,0
AI314180,1965.384586,1996.876868,1975.431727,1012.466617,1033.219244,1079.434779,576.4924594,419.1351053
AI314831,0,0,0,0,0,0,0,0
AI314976,442.3928405,408.7065739,431.2085256,156.0461627,122.6003918,161.3197413,91.02512518,72.26467332
AI316807,1.036048807,11.19744038,8.466135974,32.59449873,34.05566439,31.03690772,571.435508,556.4379846
AI317395,16.57678091,17.7292806,22.5763626,2.037156171,2.961362121,0.360894276,0,0
AI413582,66.30712363,47.58912162,50.23240678,56.63294155,65.74223909,57.38218986,601.7772164,585.3438539
AI414108,0,0,0,0.407431234,4.145906969,1.082682828,0,0
AI427809,0,0.933120032,2.25763626,0.407431234,1.184544848,0,0,0
AI428936,0,0,0,2.444587405,2.665225909,2.165365655,20.22780559,21.679402
AI429214,0,0,0,0.814862468,3.257498333,0.721788552,0,14.45293466
AI450353,312.8867396,316.3276908,307.0385313,5.704037278,4.145906969,5.052519862,0,14.45293466
AI462493,68.37922125,76.51584261,70.55113311,97.7834962,91.80222575,104.2984457,298.3601325,599.7967886
AI463170,0,0.933120032,0,0,0.592272424,0,0,0
AI464131,15.5407321,3.732480127,12.41699943,1.629724937,1.776817273,0.721788552,0,0
AI467606,91.172295,93.31200318,85.79017787,81.48624683,106.9051726,86.25373193,35.39865979,36.13233666
AI480653,7.252341647,14.92992051,14.11022662,143.0083632,165.2440063,130.6437279,25.28475699,21.679402
AI504432,0,0,0,62.33697883,80.8451859,50.16430434,0,14.45293466
AI506816,10.36048807,3.732480127,10.72377223,252.6073652,239.8703318,214.3711998,0,0
AI507597,0,0,0,2.037156171,2.369089697,1.804471379,0,0
AI593442,0,0,0.564409065,0.814862468,0.296136212,0,0,7.226467332
AI597468,77.70366051,57.85344197,65.47145153,151.1569879,158.4328735,155.1845386,0,21.679402
AI597479,85.99205096,69.05088235,82.40372348,118.5624891,123.7849367,114.4034854,25.28475699,14.45293466
AI606473,0,0,0,0,0.296136212,0,0,0
AI607873,0,0,0,16.7046806,35.24020924,46.55536158,763.5996612,737.0996679
AI646023,2.072097614,0,0,0.407431234,0,0,30.34170839,0
AI646519,0,0,0,0,0,0,0,0
AI661453,0,0,0,11.40807456,15.99135545,14.43577103,0,0
AI662270,6078.498349,5999.028684,6031.275268,564.6996905,438.8738663,632.6476656,404.5561119,585.3438539
AI747448,0,0,0,0,0,0,0,0
AI836003,0,0,0,0,0,0,0,0
AI837181,144.0107841,153.9648052,154.6480838,123.8590952,125.5617539,112.9599083,1557.541031,1040.611296
AI846148,13.46863449,19.59552067,13.54581756,85.56055917,91.50608954,62.43470972,10.1139028,79.49114065
AI847159,0,0,0,0.407431234,0,0.360894276,5.056951399,0
AI848100,17615.93786,18972.19649,18963.01576,341.8348055,326.9343782,326.6093196,161.8224448,115.6234773
AI848285,12.43258568,4.665600159,2.25763626,31.37220503,23.69089697,26.70617641,10.1139028,0
AI854517,0,0,0,0,0,0,0,0
AI854703,0,0,0,4.88917481,6.811132878,5.413414138,0,0
AI987944,91.172295,89.57952305,88.04781413,34.22422367,34.3518006,40.05926462,96.08207657,28.90586933
AK010878,31.0814642,28.92672099,23.14077166,18.74183677,19.24885379,15.87934814,40.45561119,65.03820599
AK129341,0,0.933120032,0.564409065,8.148624683,4.738179394,5.413414138,0,0
AU015228,0,0,0,0,0,0,0,0
AU015836,0,0,0,4.481743576,1.776817273,3.608942758,0,0
AU016765,0,0,0,0,0,0,0,0
AU018091,0,0,0,0,0,0,0,0
AU018829,0,0,0,0,0,0,0,0
AU019823,142.9747353,181.9584062,185.6905824,167.4542372,165.8362788,190.5521776,141.5946392,93.94407532
AU019990,1.036048807,0,0.564409065,0,0,0,146.6515906,101.1705427
AU021034,0,0,0,0,0.296136212,0,0,0
AU021063,0,0,0,0,0,0.721788552,0,0
AU021092,0,0,0,0.814862468,0,0.721788552,0,166.2087486
AU022252,559.4663557,552.4070588,558.7649743,61.11468512,58.93110621,68.93080669,45.51256259,36.13233666
AU022751,0,0,0,0,0,0,0,0
AU022754,0,0,0,0,0,0,0,0
AU022793,0,0,0,0.407431234,1.48068106,0.721788552,0,0
AU023762,0,0,0,0,0.296136212,0,0,0
AU023871,0,1.866240064,0,15.07495566,22.21021591,16.96203096,5.056951399,0
AU040320,443.4288893,470.292496,510.2257947,176.4177244,198.7073983,172.5074639,399.4991605,296.2851606
AU040972,1.036048807,1.866240064,0,0.407431234,0.592272424,1.443577103,0,0
AU041133,7.252341647,9.331200318,4.515272519,13.85266196,8.587950151,11.9095111,35.39865979,21.679402
AV039307,49.73034273,36.39168124,44.02390706,38.70596724,33.16725575,38.97658179,0,0
AV051173,51.80244034,69.98400238,55.87649743,10.59321209,16.28749167,14.79666531,0,0
AV320801,0,0,0,0,0,0,0,0
AW011738,2117.683761,2170.437194,2084.362677,3.666881107,6.811132878,8.300568344,192.1641531,79.49114065
AW046200,2.072097614,0.933120032,1.12881813,2.037156171,1.184544848,2.526259931,0,0
AW112010,0,0,0,0,0,0.721788552,1486.743711,1076.743632
AW146020,54.91058676,48.52224165,59.26295182,116.525333,86.47177393,113.6816969,55.62646539,21.679402
AW146154,15.5407321,12.13056041,9.030545039,13.85266196,14.8068106,9.383251172,15.1708542,57.81173866
AW209491,31.0814642,41.99040143,21.44754447,71.30046598,69.59200984,70.73527806,106.1959794,86.71760799
AW495222,0,0,0,2.852018639,0.592272424,2.165365655,0,0
AW549542,0,0,0,0.407431234,0.296136212,0.360894276,0,0
AW549877,430.9963036,488.9548967,505.1461131,121.4145078,130.5960695,133.8917763,111.2529308,14.45293466
AW551984,0,0,0,1.222293702,2.665225909,1.804471379,0,0
AW554918,26.93726898,16.79616057,19.18990821,42.37284835,35.83248166,37.17211041,25.28475699,36.13233666
AW555464,41.44195227,31.72608108,24.83399886,14.2600932,17.76817273,17.32292524,0,7.226467332
AY074887,17.61282972,12.13056041,6.772908779,21.18642418,24.28316939,27.06707069,25.28475699,7.226467332
AY358078,0,0,0,0,0.888408636,0.360894276,0,0
AY512915,0,0,0,0,0,0,0,0
AY512931,4.144195227,0.933120032,0.564409065,0,0,0,0,0
AY761184,0,0,0,0,0,0,0,0
AY761185,0,0,0,0,0,0,0,0
Aaas,1043.301148,1133.740839,1050.36527,360.169211,364.5436771,334.1880994,96.08207657,79.49114065
Aacs,92.2083438,87.71328299,82.96813254,120.1922141,121.415847,106.4638114,75.85427098,0
Aadac,0,0,0,19.96413047,14.51067439,24.54081076,0,0
Aadacl2,0,0,0,0,0,0,0,0
Aadacl3,0,0,0,0,0,0,0,0
Aadat,0,0,0,1.222293702,1.48068106,2.526259931,0,0
Aagab,195.8132245,214.6176073,216.1686719,303.5362694,298.5053018,287.9936321,733.2579528,766.0055372
Aak1,639.2421138,693.3081836,806.5405538,343.8719616,368.6895841,337.7970422,126.423785,455.2674419
Aamp,262.1203481,295.7990501,326.2284395,558.9956533,593.7531053,556.1380791,1840.730309,2066.769657
Aanat,19.68492733,2.799360095,7.337317844,0.814862468,0.592272424,1.082682828,0,7.226467332
Aard,0,0,0,0.407431234,0.296136212,0,0,0
Aars,13061.46731,12770.68076,13421.08315,1709.174027,1515.328997,1618.971721,450.0686745,664.8349946
Aars2,30.0454154,34.52544118,29.34927138,148.3049692,146.8835612,129.561045,45.51256259,137.3028793
Aarsd1,230.0028351,230.4806479,218.9907172,345.9091178,341.7411888,344.2931392,419.7269661,708.1937986
Aasdh,70.45131886,62.51904213,59.26295182,52.96606044,54.19292681,55.2168242,30.34170839,79.49114065
Aasdhppt,452.7533286,435.7670548,444.1899341,179.269743,166.4285512,215.4538827,30.34170839,21.679402
Aass,0,0,0,22.40871788,19.24885379,28.87154207,0,0
Aatf,65.27107483,59.71968203,54.18327023,289.2761763,289.028943,275.7232267,247.7906185,332.4174973
Aatk,0,0,0,39.52082971,55.37747166,23.81902221,156.7654934,339.6439646
Abat,10.36048807,8.398080286,7.901726909,24.44587405,23.09862454,33.92406193,25.28475699,0
Abca1,0,0.933120032,0,113.6733143,152.214013,157.7107985,268.0184241,144.5293466
Abca12,0,0,0,0,0.296136212,0,0,0
Abca13,0,0,0,95.33890879,111.0510795,98.16324303,5.056951399,0
Abca14,0,0,0,0,0,0,0,0
Abca15,0,0,0,0,0,0,0,0
Abca16,1.036048807,0,0,0,0,0,0,0
Abca17,0,0.933120032,0,0,0.592272424,0,0,0
Abca2,16.57678091,22.39488076,20.31872634,341.019943,417.5520591,283.3020065,116.3098822,122.8499446
Abca3,664.1072851,595.3305803,624.2364258,973.3532184,914.468623,883.108293,601.7772164,231.2469546
Abca4,0,0,0,10.18578085,18.06430894,9.022356896,0,0
Abca5,2.072097614,0,0,7.741193449,6.811132878,4.691625586,0,0
Abca6,0,0,0,8.148624683,4.145906969,7.578779793,0,0
Abca7,3434.501794,3338.703474,3129.648265,840.5306361,884.2627293,744.8857853,121.3668336,650.3820599
Abca8a,0,0,0,0.407431234,0,2.165365655,0,0
Abca8b,2.072097614,3.732480127,2.25763626,16.7046806,15.39908303,18.76650234,0,0
Abca9,0,0,0,13.03779949,32.27884712,13.71398248,131.4807364,122.8499446
Abcb10,18469.64208,18209.83742,17883.30122,2699.231926,2697.20862,3005.888423,136.5376878,317.9645626
Abcb11,0,0,0,3.259449873,1.48068106,4.691625586,0,0
Abcb1a,0,0.933120032,0,1.222293702,0.296136212,1.082682828,65.74036818,101.1705427
Abcb1b,0,0.933120032,1.693227195,24.44587405,22.80248833,29.59333062,15.1708542,0
Abcb4,9404.215019,9454.372162,9572.94215,741.1174149,671.0446566,787.4713099,652.3467304,354.0968993
Abcb5,0,0,0,0,0,0,0,0
Abcb6,2596.33831,2602.471769,2648.771742,663.7054804,717.2419057,725.3974944,121.3668336,187.8881506
Abcb7,595.7280639,586.9325,649.6348337,613.1840074,593.7531053,682.4510756,15.1708542,28.90586933
Abcb8,76.6676117,77.44896264,87.48340506,238.7547032,233.3553351,225.5589224,227.5628129,137.3028793
Abcb9,404.0590346,422.7033744,419.3559352,37.07624231,35.24020924,38.25479324,5.056951399,57.81173866
Abcc1,2561.11265,2268.414797,2246.348078,296.2025072,348.2561854,274.6405439,176.993299,202.3410853
Abcc10,7.252341647,8.398080286,3.950863454,40.74312342,40.57066106,32.8413791,111.2529308,144.5293466
Abcc12,11.39653687,3.732480127,2.25763626,0,0.296136212,0,0,0
Abcc2,2.072097614,1.866240064,1.12881813,16.29724937,29.02134879,33.20227338,0,0
Abcc3,183.3806388,158.6304054,195.8499455,70.89303474,79.36450484,88.77999186,1122.643211,859.9496125
Abcc4,454.8254262,493.6204968,506.2749312,127.5259763,140.6647007,116.9297454,131.4807364,86.71760799
Abcc5,421.6718644,492.6873768,467.3307058,276.645808,268.0032719,262.0092443,1036.675037,1365.802326
Abcc6,0,0,0,7.333762215,5.62658803,9.383251172,0,0
Abcc8,0,0,0,0,0,0,0,0
Abcc9,1.036048807,0,1.693227195,6.926330981,16.58362788,9.383251172,0,0
Abcd1,120.1816616,104.5094436,132.0717212,320.6483813,310.3507503,277.1668038,268.0184241,115.6234773
Abcd2,0,0.933120032,1.693227195,127.1185451,137.7033386,111.5163312,308.4740353,151.755814
Abcd3,22.79307375,33.59232114,41.7662708,180.4920367,202.2610329,181.5298207,161.8224448,202.3410853
Abcd4,2.072097614,8.398080286,3.950863454,38.29853601,30.50202985,25.62349358,197.2211045,433.5880399
Abce1,1179.023542,1147.737639,1164.94031,1692.061915,1669.023691,1968.678275,141.5946392,180.6616833
Abcf1,1300.241253,1374.485807,1559.462246,1770.288712,1614.534628,1716.413176,3094.854256,3085.701551
Abcf2,408.2032299,419.9040143,409.1965721,831.9745801,862.0525134,830.778623,45.51256259,28.90586933
Abcf3,411.3113763,302.3308903,348.8048021,283.9795702,285.1791722,293.4070463,283.1892783,310.7380953
Abcg1,21.75702494,18.66240064,20.31872634,90.04230275,109.2742623,96.71966593,1769.93299,1929.466778
Abcg2,4984.430809,5093.902254,5087.583311,842.160361,787.1300518,1015.195598,45.51256259,43.35880399
Abcg3,0,0,0,33.00192997,27.24453151,37.17211041,3742.144035,3837.254153
Abcg4,743.8830433,728.7667448,703.818104,415.9872901,352.4020924,377.8563068,10.1139028,50.58527133
Abcg5,0,0,1.12881813,0,0.592272424,0,0,0
Abcg8,0,0,0.564409065,0,0.592272424,0.721788552,0,0
Abhd1,27.97331778,36.39168124,32.1713167,48.8917481,50.93542848,37.17211041,10.1139028,36.13233666
Abhd10,104.6409295,100.7769634,98.77158636,92.89432139,79.66064105,91.30625179,65.74036818,14.45293466
Abhd11,108.7851247,135.3024046,122.4767671,171.5285496,174.7203651,154.8236443,348.9296465,260.152824
Abhd12,49.73034273,49.45536168,54.18327023,141.7860695,143.6260629,156.98901,4192.212709,3931.198229
Abhd12b,0,0,0,0,0.592272424,0,0,0
Abhd13,90.13624619,78.38208267,79.01726909,149.1198317,157.2483286,135.6962477,55.62646539,36.13233666
Abhd14a,1.036048807,0,1.12881813,81.48624683,89.72927227,84.81015482,40.45561119,28.90586933
Abhd14b,0,0,0.564409065,19.14926801,21.61794348,19.4882909,101.139028,101.1705427
Abhd15,12.43258568,16.79616057,17.49668101,45.63229823,53.30451818,48.72072724,389.3852577,325.1910299
Abhd16a,637.1700162,660.6489825,607.3041539,267.6823208,271.2607703,251.9042045,1203.554433,1105.649502
Abhd16b,1.036048807,2.799360095,2.25763626,0.407431234,0.592272424,0.721788552,0,0
Abhd2,2367.371523,2317.870159,2474.369341,152.7867128,188.6387671,164.9286841,10.1139028,14.45293466
Abhd3,0,0,0,3.259449873,0.888408636,2.526259931,0,14.45293466
Abhd4,2115.611663,2199.363915,2289.243167,92.89432139,90.32154469,85.53194337,834.3969808,614.2497232
Abhd5,947.9846582,878.0659499,999.0040449,196.3818549,181.531498,189.8303891,176.993299,144.5293466
Abhd6,71.48736767,74.64960254,86.35458693,15.07495566,15.10294682,20.21007945,182.0502504,28.90586933
Abhd8,49.73034273,41.99040143,72.80876937,99.0057899,89.13699984,104.65934,207.3350073,137.3028793
Abi1,2225.432837,2177.902154,2290.936395,334.093612,342.3334612,358.0071216,429.8408689,383.0027686
Abi2,29.00936659,18.66240064,20.31872634,150.3421254,134.7419765,123.7867366,45.51256259,21.679402
Abi3,13215.83858,13928.68271,14488.94511,171.1211183,213.5142089,217.2583541,6386.929617,4697.203766
Abi3bp,2.072097614,0.933120032,1.12881813,1.629724937,1.48068106,1.443577103,35.39865979,0
Abl1,214.462103,237.0124881,214.4754447,598.1090517,642.9117165,511.3871889,1188.383579,953.8936878
Abl2,92.2083438,115.7068839,94.25631384,318.2037939,364.8398133,280.4148523,500.6381885,469.7203766
Ablim1,0,0,0,66.8187224,63.96542181,54.85592993,151.708542,281.832226
Ablim2,0,0,0,0.814862468,0,0,0,0
Ablim3,1.036048807,0,0,0,1.48068106,0,0,0
Abo,0,0,0,0,0,0,0,0
Abp1,0,0,0,0,0.592272424,0,0,0
Abpa,0,0,0,0,0,0,0,0
Abpb,0,0,0,0,0,0,0,0
Abpd,0,0,0,0,0,0,0,0
Abpe,0,0,0,0,0.296136212,0,0,0
Abpg,0,0,0,0,0,0,0,0
Abph,0,0,0,0,0,0,0,0
Abpz,0,0,0,0,0.296136212,0,0,0
Abr,1.036048807,0.933120032,0,279.4978266,328.118923,256.5958301,834.3969808,896.0819492
Abra,0,0,0,0.814862468,0.888408636,0.360894276,0,0
Abt1,102.5688319,62.51904213,61.52058808,127.9334075,132.669023,130.6437279,96.08207657,115.6234773
Abtb1,5687.907949,5421.427385,5456.142431,188.2332302,212.0335279,172.1465696,414.6700147,390.2292359
Abtb2,1.036048807,1.866240064,0.564409065,14.2600932,18.65658136,11.54861683,0,14.45293466
Acaa1a,66.30712363,56.92032194,64.3426334,130.3779949,139.1840197,125.9521023,409.6130633,440.8145073
Acaa1b,0,0,0.564409065,1.629724937,0.592272424,0.721788552,20.22780559,0
Acaa2,865.1007537,933.1200318,934.6614115,345.9091178,338.7798266,388.6831351,667.5175846,404.6821706
