Gene_id	EKLF+/+ rep1	EKLF+/+ rep2	EKLF+/+ rep3	EKLF-/- rep1	EKLF-/- rep2	EKLF-/- rep3
Miox	6	1	4	5	3	5
Mip	4	8	6	4	0	3
Mipep	444	633	634	701	724	714
Mipol1	34	33	33	34	23	40
Mir100	0	0	0	0	0	0
Mir101a	0	0	0	0	0	0
Mir101b	0	1	0	0	0	0
Mir101c	0	0	0	0	0	0
Mir103-1	0	0	0	0	0	0
Mir103-2	1	0	0	0	0	2
Mir105	0	0	0	0	0	0
Mir106a	0	0	0	0	0	0
Mir106b	1	3	1	0	0	0
Mir107	0	0	0	0	0	0
Mir10a	0	1	0	0	0	0
Mir10b	0	0	0	0	0	0
Mir1186	0	0	0	0	0	0
Mir1186b	0	1	0	0	0	0
Mir1187	0	0	0	0	0	0
Mir1188	0	0	0	0	0	0
Mir1190	3	0	3	0	0	1
Mir1191	7	7	4	7	3	2
Mir1192	1	0	1	0	0	0
Mir1193	0	0	0	1	0	0
Mir1195	1	1	1	0	0	0
Mir1196	5	2	0	3	0	2
Mir1197	0	0	0	0	0	0
Mir1198	20	30	16	26	29	21
Mir1199	0	0	0	0	0	0
Mir1224	0	0	0	0	0	0
Mir122a	0	0	0	0	0	0
Mir1247	0	0	1	0	0	0
Mir1249	2	1	1	0	0	0
Mir124a-1	0	0	0	0	0	0
Mir124a-2	0	0	0	0	0	0
Mir124a-3	0	0	0	0	0	0
Mir1251	0	0	0	0	0	0
Mir125a	0	0	0	0	0	0
Mir125b-1	0	0	0	0	0	0
Mir125b-2	0	0	0	0	0	0
Mir126	1	0	0	0	0	0
Mir1264	0	0	0	0	0	0
Mir127	0	0	0	0	0	0
Mir128-1	1	0	0	0	0	0
Mir128-2	0	0	0	0	0	0
Mir129-1	0	0	0	0	0	0
Mir129-2	0	0	0	0	0	0
Mir1298	0	0	0	0	0	0
Mir1306	0	0	0	0	0	0
Mir130a	0	0	0	0	0	0
Mir130b	0	0	0	0	0	0
Mir132	0	0	0	0	0	0
Mir133a-1	1	1	0	0	0	0
Mir133a-2	0	0	0	0	0	0
Mir133b	0	0	0	0	0	0
Mir134	0	0	0	0	0	0
Mir135a-1	3	5	4	2	5	3
Mir135a-2	0	0	0	0	0	0
Mir135b	0	0	0	0	0	0
Mir136	0	0	1	0	0	0
Mir137	0	0	0	0	0	0
Mir138-1	0	0	0	0	0	0
Mir138-2	0	0	0	0	0	0
Mir139	0	0	0	0	0	0
Mir140	2	0	0	0	0	1
Mir141	0	0	1	0	0	0
Mir142	56	56	33	26	29	44
Mir143	0	0	0	0	0	0
Mir144	8	20	17	8	11	10
Mir145	0	0	0	0	0	0
Mir146	0	0	0	0	0	0
Mir146b	0	0	0	0	0	0
Mir147	0	0	0	0	0	0
Mir148a	0	0	0	0	0	0
Mir148b	1	0	1	0	0	0
Mir149	0	0	0	0	0	0
Mir150	0	1	5	0	0	0
Mir152	0	0	0	0	0	0
Mir153	0	0	0	0	0	0
Mir154	0	0	0	0	0	0
Mir155	0	0	0	0	0	0
Mir15a	1	0	0	1	0	1
Mir15b	0	0	0	0	0	0
Mir16-1	4	1	8	6	1	4
Mir16-2	0	0	1	0	0	0
Mir17	7	7	1	0	0	2
Mir17hg	183	210	126	111	94	122
Mir18	3	7	2	3	1	2
Mir181a-1	0	0	0	0	0	0
Mir181a-2	0	0	0	0	0	0
Mir181b-1	0	0	0	0	0	0
Mir181b-2	0	0	0	0	0	0
Mir181c	0	0	0	0	0	0
Mir181d	0	0	0	1	0	0
Mir182	0	0	0	0	0	0
Mir183	0	0	0	0	0	0
Mir1839	0	3	1	2	1	0
Mir184	0	0	0	0	0	0
Mir1843	0	0	0	0	0	0
Mir1843b	0	0	0	0	0	0
Mir185	0	0	0	1	0	0
Mir186	2	0	1	3	0	1
Mir187	0	0	0	0	0	0
Mir188	0	0	0	0	0	0
Mir1892	0	0	0	0	0	0
Mir1893	0	0	0	0	0	0
Mir1894	4	3	2	4	4	2
Mir1895	0	0	0	0	0	0
Mir1896	13	26	16	12	6	6
Mir1897	0	0	0	0	0	0
Mir1898	6	5	4	3	1	3
Mir1899	0	0	0	0	0	0
Mir18b	0	0	0	0	0	0
Mir190	0	0	0	0	0	0
Mir1900	3	2	0	0	0	0
Mir1901	2	1	4	6	1	1
Mir1902	0	0	0	0	0	0
Mir1903	0	0	0	0	0	0
Mir1904	0	0	0	0	0	0
Mir1905	9	19	12	13	4	11
Mir1906-1	0	0	0	0	0	0
Mir1906-2	0	0	0	0	0	0
Mir1907	4	1	1	1	0	2
Mir190b	0	0	0	0	0	0
Mir191	0	0	1	0	0	0
Mir1912	0	0	0	0	0	0
Mir192	0	0	0	0	0	0
Mir1928	4	1	1	0	0	0
Mir1929	0	0	1	2	0	0
Mir193	0	0	0	0	0	1
Mir1930	0	1	0	1	0	0
Mir1931	1	3	2	0	0	1
Mir1932	1	4	1	1	1	4
Mir1933	0	0	1	0	0	0
Mir1934	0	0	0	0	0	0
Mir1935	0	0	0	0	0	0
Mir1936	0	0	1	0	1	1
Mir1938	3	3	1	2	1	2
Mir193b	0	0	0	0	0	1
Mir194-1	2	4	2	1	0	1
Mir194-2	0	0	1	0	0	0
Mir1940	0	0	0	0	0	0
Mir1941	0	0	0	0	0	0
Mir1942	0	0	1	0	1	0
Mir1943	2	2	0	0	0	1
Mir1945	2	1	0	1	0	0
Mir1946a	0	0	1	0	1	0
Mir1946b	1	1	3	0	0	0
Mir1947	0	0	0	0	0	0
Mir1948	0	0	0	0	0	0
Mir1949	5	12	12	1	1	7
Mir195	0	0	0	0	0	0
Mir1950	0	0	0	0	0	0
Mir1951	0	0	0	0	1	0
Mir1952	0	0	0	0	0	0
Mir1953	0	1	0	0	0	0
Mir1954	0	0	0	0	0	0
Mir1955	0	0	0	0	0	0
Mir1956	0	1	0	1	0	0
Mir1957	0	0	0	0	0	0
Mir1958	0	0	0	0	0	0
Mir1960	1	1	0	1	0	0
Mir1961	0	0	0	0	0	0
Mir1962	1	0	0	0	0	0
Mir1963	0	0	0	0	0	0
Mir1964	0	1	0	2	0	1
Mir1965	0	0	0	0	0	0
Mir1966	0	0	0	0	0	0
Mir1967	1	1	0	1	0	0
Mir1968	0	0	0	2	0	0
Mir1969	0	0	0	0	0	0
Mir196a-1	0	0	0	0	0	0
Mir196a-2	0	0	0	0	0	0
Mir196b	0	0	0	0	0	0
Mir1970	0	0	0	0	0	0
Mir1971	0	0	0	0	0	0
Mir1981	0	0	0	0	0	0
Mir1982	0	0	0	0	0	0
Mir1983	0	0	0	2	0	0
Mir199a-1	5	3	2	0	0	0
Mir199a-2	0	0	0	0	0	0
Mir199b	0	0	0	0	0	0
Mir19a	3	5	1	0	0	1
Mir19b-1	0	0	1	0	0	0
Mir19b-2	0	0	0	0	0	0
Mir1a-1	0	0	0	0	0	0
Mir1a-2	0	1	0	0	0	0
Mir1b	1	0	0	1	0	0
Mir200a	0	0	0	0	0	0
Mir200b	0	0	0	0	0	0
Mir200c	0	0	0	0	0	0
Mir201	0	0	0	0	0	0
Mir202	0	0	1	0	0	0
Mir203	0	0	0	0	0	0
Mir204	0	0	0	0	0	0
Mir205	0	0	0	0	0	0
Mir206	0	0	0	0	0	0
Mir207	0	0	1	0	1	0
Mir208a	0	0	0	0	0	0
Mir208b	0	0	0	0	0	0
Mir20a	2	3	0	3	0	1
Mir20b	0	0	0	0	0	0
Mir21	0	0	0	0	0	0
Mir210	0	1	0	0	0	1
Mir211	0	0	0	0	0	0
Mir212	1	0	0	0	1	0
Mir2136	0	0	0	0	0	0
Mir2137	0	0	0	0	0	0
Mir214	0	0	0	0	0	0
Mir215	2	1	3	2	1	1
Mir216a	0	0	0	0	0	0
Mir216b	0	0	0	0	0	0
Mir217	0	0	0	0	0	0
Mir218-1	0	0	0	0	0	0
Mir218-2	0	0	0	0	0	0
Mir219-1	0	0	0	1	1	1
Mir219-2	0	0	0	0	0	0
Mir22	0	0	0	0	0	0
Mir221	1	1	0	0	0	0
Mir222	0	0	0	0	0	0
Mir223	0	0	0	0	0	0
Mir23a	2	0	1	0	1	1
Mir23b	2	0	1	0	0	0
Mir24-1	0	0	1	1	0	0
Mir24-2	2	6	4	0	1	2
Mir25	6	12	10	2	5	10
Mir26a-1	2	0	0	1	0	0
Mir26a-2	0	0	0	0	0	0
Mir26b	1	4	1	0	3	0
Mir27a	3	1	1	0	0	0
Mir27b	0	1	0	0	0	0
Mir28	0	0	0	0	0	0
Mir2861	0	0	1	2	0	1
Mir28b	0	0	0	0	0	0
Mir28c	0	0	0	0	0	0
Mir290	0	0	0	0	0	0
Mir291a	0	0	0	0	0	0
Mir291b	0	0	0	0	0	0
Mir292	0	0	0	0	0	0
Mir293	0	0	0	0	0	0
Mir294	0	0	0	0	0	0
Mir295	0	0	0	0	0	0
Mir296	0	0	0	0	2	0
Mir297-1	0	0	0	0	0	0
Mir297-2	0	0	0	0	0	0
Mir297a-3	0	0	0	0	0	0
Mir297a-4	1	0	0	0	0	0
Mir297b	0	0	0	0	0	0
Mir297c	0	0	0	0	0	0
Mir298	0	0	0	0	0	0
Mir299	0	0	0	0	0	0
Mir29a	0	0	0	0	0	0
Mir29b-1	0	0	0	0	0	0
Mir29b-2	0	0	0	0	0	0
Mir29c	0	0	0	0	0	0
Mir300	0	0	0	0	0	0
Mir301	0	0	0	0	0	1
Mir301b	2	0	0	0	0	0
Mir302a	0	0	1	0	0	0
Mir302b	0	1	0	0	0	0
Mir302c	1	0	0	1	0	0
Mir302d	0	0	1	0	0	1
Mir3057	2	0	0	0	1	0
Mir3058	7	8	8	2	2	6
Mir3059	0	0	0	0	0	0
Mir3060	2	3	0	3	0	0
Mir3061	4	9	6	11	6	10
Mir3062	0	0	0	0	0	0
Mir3063	0	0	0	0	0	0
Mir3064	20	25	18	19	4	17
Mir3065	0	0	0	0	0	0
Mir3066	1	0	0	0	0	0
Mir3067	0	0	0	0	0	0
Mir3068	10	5	8	8	2	2
Mir3069	0	0	0	0	0	0
Mir3070a	0	0	0	0	0	0
Mir3070b	0	0	0	0	0	0
Mir3071	0	0	0	0	0	0
Mir3072	0	0	0	0	0	0
Mir3073	0	0	0	0	0	0
Mir3074-1	1	0	1	0	0	0
Mir3074-2	0	3	0	0	0	1
Mir3075	0	1	0	0	0	0
Mir3076	0	1	0	2	0	1
Mir3077	0	0	0	0	0	0
Mir3078	0	0	0	0	0	0
Mir3079	0	0	0	0	0	0
Mir3081	0	0	0	0	0	0
Mir3083	0	0	0	0	0	0
Mir3085	0	0	0	0	0	0
Mir3086	0	0	1	0	0	0
Mir3087	0	0	0	0	0	0
Mir3088	0	0	0	0	0	0
Mir3089	0	0	0	0	0	0
Mir3091	17	28	17	25	27	20
Mir3092	0	0	0	0	0	0
Mir3093	0	0	0	0	0	0
Mir3094	0	0	2	0	0	0
Mir3095	0	0	0	0	0	0
Mir3096	1	0	0	0	0	1
Mir3096b	0	0	0	0	0	0
Mir3097	1	1	0	0	0	0
Mir3098	1	1	0	0	0	0
Mir3099	0	0	0	0	0	0
Mir30a	0	0	0	0	0	0
Mir30b	0	0	0	0	0	0
Mir30c-1	0	0	1	0	0	0
Mir30c-2	0	0	0	1	0	0
Mir30d	0	0	0	0	0	0
Mir30e	0	1	1	0	0	1
Mir31	0	0	0	0	0	0
Mir3100	0	0	0	0	0	0
Mir3101	5	2	1	5	4	4
Mir3102	0	0	0	0	0	0
Mir3103	0	0	0	0	0	0
Mir3104	0	0	0	0	0	0
Mir3106	0	0	0	0	0	0
Mir3107	1	3	1	0	0	0
Mir3108	0	0	0	0	0	0
Mir3109	0	0	0	0	0	0
Mir3110	0	0	0	0	0	0
Mir3112	10	11	12	17	13	15
Mir32	0	0	0	0	0	0
Mir320	0	0	0	0	0	0
Mir322	0	0	0	0	0	0
Mir323	0	0	0	0	0	0
Mir324	1	4	2	1	1	1
Mir325	0	0	0	0	0	0
Mir326	1	0	0	0	1	0
Mir328	0	6	3	0	3	1
Mir329	0	0	0	0	0	0
Mir33	0	0	0	0	0	0
Mir330	1	2	1	1	2	1
Mir331	1	0	0	0	2	0
Mir335	0	0	0	1	0	1
Mir337	0	0	0	0	0	0
Mir338	0	0	0	0	0	0
Mir339	0	0	1	1	1	1
Mir340	0	0	0	1	0	0
Mir341	0	1	0	0	0	0
Mir343	1	1	0	3	0	1
Mir344	0	0	0	0	0	0
Mir344-2	0	0	0	0	0	0
Mir344b	0	0	0	0	0	0
Mir344c	0	0	0	0	0	0
Mir344d-1	0	0	0	0	0	0
Mir344d-2	0	0	0	0	0	0
Mir344d-3	0	0	0	0	0	0
Mir344e	0	0	0	0	0	0
Mir344f	0	0	0	0	0	0
Mir344g	0	0	0	0	0	0
Mir345	0	1	0	1	0	0
Mir346	0	0	0	0	0	0
Mir3470a	3	3	0	5	0	1
Mir3470b	1	0	0	1	0	0
Mir3471-1	2	2	2	5	0	1
Mir3473	2	0	1	0	0	0
Mir3473c	0	0	0	1	1	1
Mir3473d	1	0	1	0	0	1
Mir3474	0	0	1	0	0	1
Mir3475	0	0	0	0	0	0
Mir34a	0	0	0	0	0	0
Mir34b	0	0	0	0	0	0
Mir34c	0	0	0	0	0	0
Mir350	0	0	2	0	0	0
Mir351	0	0	0	0	0	0
Mir3572	0	0	0	0	0	0
Mir362	0	0	0	0	0	0
Mir363	0	0	0	0	0	0
Mir365-1	0	0	0	0	0	0
Mir365-2	0	0	0	0	0	0
Mir367	0	1	1	0	0	0
Mir369	0	0	0	0	0	0
Mir370	0	0	0	0	0	0
Mir374	0	1	0	0	0	0
Mir374c	1	0	0	0	0	0
Mir375	0	0	0	0	0	0
Mir376a	0	0	0	0	0	0
Mir376b	0	0	0	0	0	0
Mir376c	0	0	0	0	0	0
Mir377	0	0	0	0	0	0
Mir378	2	1	0	0	0	1
Mir378b	2	4	2	1	0	1
Mir379	0	0	0	0	0	0
Mir380	0	0	0	0	0	0
Mir381	0	0	0	0	0	0
Mir382	0	0	0	0	0	0
Mir383	0	0	0	0	0	0
Mir384	0	0	0	0	0	0
Mir3960	2	9	8	1	3	12
Mir3962	0	0	0	0	0	0
Mir3963	0	0	0	0	0	0
Mir3964	0	0	0	0	0	0
Mir3965	0	0	0	0	0	0
Mir3966	0	0	0	0	0	0
Mir3967	0	0	0	0	0	0
Mir3968	0	0	0	0	0	0
Mir3969	0	0	0	0	0	0
Mir3970	0	0	0	0	0	0
Mir3971	0	0	1	1	0	0
Mir409	0	1	0	0	0	0
Mir410	0	0	0	0	0	0
Mir411	0	0	0	0	0	0
Mir412	0	0	0	0	0	0
Mir421	109	147	122	111	29	65
Mir423	0	0	1	0	1	0
Mir425	2	4	1	0	3	2
Mir429	0	0	0	0	0	0
Mir431	0	1	0	0	0	1
Mir432	0	0	0	1	0	0
Mir433	0	0	0	0	0	0
Mir434	0	0	0	0	0	0
Mir448	0	0	0	0	0	0
Mir449a	0	0	0	0	0	0
Mir449b	0	0	0	0	0	0
Mir449c	0	0	0	0	0	0
Mir450-1	0	0	0	0	0	0
Mir450-2	0	0	0	0	0	0
Mir450b	0	0	0	0	0	0
Mir451	11	17	21	8	19	8
Mir452	0	0	0	0	0	0
Mir453	0	0	0	0	0	0
Mir455	0	0	0	0	0	0
Mir463	0	0	0	0	0	0
Mir465	0	0	0	0	0	0
Mir465b-1	0	0	0	0	0	0
Mir465b-2	0	0	0	0	0	0
Mir465c-1	0	0	0	0	0	0
Mir465c-2	0	0	0	0	0	0
Mir466	0	0	0	0	0	0
Mir4660	0	0	0	0	0	0
Mir466b-2	0	0	0	0	0	0
Mir466b-3	0	0	0	0	0	0
Mir466d	0	0	0	0	0	0
Mir466f-1	0	0	0	0	0	0
Mir466f-2	1	1	1	0	0	0
Mir466f-3	0	0	0	0	0	0
Mir466g	0	0	0	0	0	0
Mir466h	0	0	0	0	0	0
Mir466i	2	1	0	1	2	1
Mir466n	7	7	3	3	2	0
Mir467a-1	0	0	0	0	0	0
Mir467a-10	0	0	0	0	0	0
Mir467a-2	0	0	0	0	0	0
Mir467a-3	0	0	0	0	0	0
Mir467a-4	0	0	0	0	0	0
Mir467a-5	0	0	0	0	0	0
Mir467a-6	0	0	0	0	0	0
Mir467a-7	0	0	0	0	0	0
Mir467a-8	0	0	0	0	0	0
Mir467a-9	0	0	0	0	0	0
Mir467b	0	0	0	0	0	0
Mir467c	5	1	1	0	2	5
Mir467d	0	0	0	0	0	0
Mir467e	0	0	0	0	0	0
Mir467f	0	0	0	0	0	0
Mir468	0	0	0	0	0	0
Mir470	0	0	0	0	0	0
Mir471	0	0	0	0	0	0
Mir483	0	0	0	0	0	0
Mir484	0	0	0	0	0	1
Mir485	0	0	0	0	0	0
Mir486	10	7	7	0	0	2
Mir487b	0	0	0	0	0	0
Mir488	0	0	0	0	0	0
Mir489	0	0	0	0	0	0
Mir490	0	0	0	0	0	0
Mir491	0	1	0	0	0	0
Mir493	1	1	0	0	0	0
Mir494	0	0	0	0	0	1
Mir495	0	0	0	0	0	0
Mir496	0	0	0	0	0	0
Mir497	0	0	1	0	0	0
Mir499	0	0	0	0	0	0
Mir500	0	0	0	0	0	0
Mir501	0	0	0	0	0	0
Mir503	0	0	0	0	0	0
Mir504	0	0	0	0	0	0
Mir5046	0	0	0	0	0	0
Mir505	2	1	2	1	0	0
Mir509	0	0	0	0	0	0
Mir5097	0	0	0	0	0	0
Mir5098	0	1	0	0	0	1
Mir5100	1	0	0	0	0	0
Mir5101	0	0	0	0	0	0
Mir5103	0	0	1	1	0	1
Mir5104	0	0	0	0	0	0
Mir5106	0	1	0	0	0	0
Mir5107	0	2	2	0	0	0
Mir5108	0	0	0	0	0	0
Mir5109	0	0	0	0	0	0
Mir511	0	0	0	0	0	0
Mir5111	1	0	0	0	0	0
Mir5112	0	0	0	0	0	0
Mir5113	0	0	0	0	0	0
Mir5114	0	0	0	0	0	0
Mir5115	0	2	4	0	0	1
Mir5116	0	0	0	0	0	0
Mir5117	0	0	0	0	0	0
Mir5119	1	3	3	1	1	0
Mir5120	0	0	0	0	0	0
Mir5121	0	0	0	0	0	0
Mir5122	0	0	0	0	0	0
Mir5123	2	2	0	0	0	0
Mir5124	0	0	0	0	0	0
Mir5125	0	0	0	0	0	0
Mir5126	0	0	0	0	0	0
Mir5127	0	0	0	0	0	0
Mir5128	53	68	47	48	22	32
Mir5129	0	1	2	0	0	0
Mir5130	0	0	0	0	0	0
Mir5131	0	0	0	0	0	0
Mir5132	0	0	0	0	0	0
Mir5133	13	19	7	20	3	4
Mir5134	2	2	2	1	0	0
Mir5135	0	0	0	0	0	0
Mir5136	0	0	0	0	0	0
Mir532	0	0	0	0	0	0
Mir539	0	0	0	0	0	0
Mir540	0	0	1	0	0	0
Mir541	0	0	0	0	0	0
Mir542	0	0	0	0	0	0
Mir543	0	0	0	0	0	0
Mir544	0	0	0	0	0	0
Mir546	0	0	0	0	0	0
Mir547	0	0	0	0	0	0
Mir551b	0	0	0	0	0	0
Mir568	0	1	0	0	0	1
Mir574	0	0	0	0	0	0
Mir582	0	0	0	0	0	0
Mir592	0	0	0	0	0	0
Mir598	0	0	0	0	0	0
Mir599	0	1	1	0	0	0
Mir615	0	0	0	0	0	0
Mir653	0	0	0	0	0	0
Mir654	0	0	0	0	0	0
Mir664	0	0	0	0	0	0
Mir665	0	1	0	0	0	0
Mir666	0	0	0	0	0	0
Mir667	0	0	0	0	0	0
Mir668	0	0	0	0	0	0
Mir669a-1	0	0	0	0	0	0
Mir669a-10	0	0	0	0	0	0
Mir669a-11	0	0	0	0	0	0
Mir669a-12	0	0	0	0	0	0
Mir669a-2	0	0	0	0	0	0
Mir669a-3	0	0	0	0	0	0
Mir669a-4	0	0	0	0	0	0
Mir669a-5	0	0	0	0	0	0
Mir669a-6	0	0	0	0	0	0
Mir669a-7	0	0	0	0	0	0
Mir669a-8	0	0	0	0	0	0
Mir669a-9	0	0	0	0	0	0
Mir669b	0	0	0	0	0	0
Mir669c	1	0	1	0	0	0
Mir669e	0	0	1	0	0	0
Mir669g	0	0	0	0	0	0
Mir669h	0	0	0	0	0	0
Mir669i	0	0	0	0	0	0
Mir669j	0	0	0	0	0	0
Mir669k	0	0	0	0	0	0
Mir669m-1	0	0	0	0	0	0
Mir669m-2	0	0	0	0	0	0
Mir669p-1	0	0	0	0	0	0
Mir669p-2	0	0	0	0	0	0
Mir670	0	0	0	0	0	0
Mir671	0	0	0	0	0	0
Mir672	0	0	0	0	0	0
Mir673	0	0	0	0	0	0
Mir674	0	1	1	0	0	0
Mir675	0	0	0	0	0	0
Mir676	0	0	0	0	0	0
Mir677	1	2	3	2	1	0
Mir678	0	0	0	0	0	0
Mir679	0	0	0	0	0	0
Mir680-2	3	2	2	2	0	1
Mir680-3	0	0	0	0	0	0
Mir681	0	0	0	0	0	0
Mir682	4	9	3	7	13	10
Mir683-1	0	0	0	0	0	0
Mir683-2	0	0	0	0	0	0
Mir684-1	1	1	1	1	3	3
Mir684-2	0	0	0	0	0	0
Mir686	0	0	0	0	0	0
Mir687	0	2	2	1	1	1
Mir688	0	0	0	1	0	0
Mir690	0	0	0	0	0	0
Mir691	0	0	0	0	0	0
Mir692-1	0	0	0	0	0	0
Mir693	0	0	0	1	0	0
Mir694	0	0	0	0	0	0
Mir695	0	0	0	0	0	0
Mir697	0	1	1	1	1	0
Mir698	0	0	0	0	0	0
Mir7-1	5	4	3	3	4	4
Mir7-2	0	0	0	0	0	0
Mir700	0	0	0	0	0	0
Mir701	0	0	0	0	0	0
Mir702	0	0	0	0	0	0
Mir703	48	55	57	100	173	114
Mir704	0	0	0	0	0	0
Mir705	0	0	0	0	0	0
Mir706	1	1	0	1	0	1
Mir707	4	11	2	1	2	1
Mir708	0	0	0	0	0	0
Mir709	2	3	0	0	0	0
Mir710	0	0	0	0	0	0
Mir711	0	0	0	0	0	0
Mir713	0	0	0	0	0	0
Mir717	0	0	0	0	0	0
Mir718	0	0	0	0	0	0
Mir719	1	0	0	0	0	0
Mir720	1	0	0	0	0	0
Mir721	0	1	0	0	0	0
Mir741	0	0	0	0	0	0
Mir742	0	0	0	0	0	0
Mir743	0	0	0	0	0	0
Mir743b	0	0	0	0	0	0
Mir744	0	0	0	0	0	0
Mir758	0	0	0	0	0	0
Mir759	0	0	0	0	0	0
Mir760	0	0	0	0	0	1
Mir761	4	7	2	3	0	2
Mir762	57	76	67	67	100	80
Mir764	0	0	0	0	0	0
Mir767	0	0	0	0	0	0
Mir770	0	0	0	0	0	0
Mir7b	0	0	0	0	0	0
Mir802	0	0	0	0	0	0
Mir804	0	0	0	0	0	0
Mir871	0	0	0	0	0	0
Mir872	0	0	0	0	0	0
Mir873	0	0	0	0	0	0
Mir874	1	0	0	0	0	0
Mir875	2	2	0	0	0	0
Mir876	0	0	0	0	0	0
Mir877	0	0	0	0	0	0
Mir878	0	0	0	0	0	0
Mir879	0	0	0	0	0	0
Mir880	0	0	0	0	0	0
Mir881	0	0	0	0	0	0
Mir882	0	0	0	0	0	0
Mir883a	0	0	0	0	0	0
Mir883b	0	0	0	0	0	0
Mir9-1	0	0	0	0	0	0
Mir9-2	0	0	0	0	0	0
Mir9-3	0	0	0	0	0	0
Mir92-1	0	0	0	0	0	0
Mir92-2	0	0	0	0	0	0
Mir92b	0	0	0	0	0	0
Mir93	7	5	1	1	2	2
Mir96	0	0	0	0	0	0
Mir98	0	0	0	0	0	0
Mir99a	0	0	0	0	0	0
Mir99b	0	0	0	0	0	1
Mira	11	17	10	3	7	9
Mirg	8	6	6	13	14	7
Mirlet7a-1	0	0	0	0	0	0
Mirlet7a-2	0	0	0	0	0	0
Mirlet7b	0	0	0	0	0	0
Mirlet7c-1	0	0	0	0	0	0
Mirlet7c-2	0	0	0	0	0	0
Mirlet7d	1	1	0	0	0	1
Mirlet7e	0	0	0	0	0	0
Mirlet7f-1	0	0	0	0	0	0
Mirlet7f-2	0	0	0	0	0	0
Mirlet7g	0	0	1	0	0	1
Mirlet7i	1	1	0	3	1	0
Mis12	609	881	714	1020	727	795
Mis18bp1	805	1016	968	1091	601	842
Mitd1	185	203	311	342	312	297
Mitf	37	86	52	78	43	57
Mixl1	0	2	1	0	0	1
Mki67	25279	36090	31619	29386	11907	19659
Mki67ip	1120	1461	1433	1372	1467	1232
Mkks	174	239	259	306	369	304
Mkl1	455	878	464	694	554	598
Mkl2	219	302	180	235	107	183
Mkln1	1018	1405	1299	1618	1123	1400
Mknk1	823	1209	925	1654	1316	1363
Mknk2	4124	5276	4196	5824	5608	4997
Mkrn1	1590	2603	2276	3113	3029	2654
Mkrn2	260	337	319	386	367	386
Mkrn3	4	7	5	9	9	9
Mks1	60	77	73	67	74	86
Mkx	1	3	3	11	12	4
Mlana	0	0	0	0	0	0
Mlc1	0	0	0	0	0	0
Mlec	5950	8719	5820	8279	7149	7094
Mlf1	12	12	19	13	11	11
Mlf1ip	414	438	444	532	463	491
Mlf2	1881	2431	1899	2418	2581	2254
Mlh1	520	700	619	715	694	660
Mlh3	177	266	201	274	225	261
Mlkl	77	55	97	53	105	33
Mll1	1678	2288	1646	1524	546	1163
Mll2	4250	6127	4161	3559	1588	3122
Mll3	2111	3113	2225	1536	528	1074
Mll5	1413	2062	1521	1883	719	1333
Mllt1	1078	1304	1003	1187	1139	1133
Mllt10	1200	1674	1313	1305	798	1163
Mllt11	38	65	46	73	85	77
Mllt3	1024	1375	1427	1612	1402	1600
Mllt4	70	119	61	75	42	45
Mllt6	165	367	225	216	230	227
Mlph	1	0	0	0	0	0
Mlst8	535	759	588	680	661	710
Mlx	424	520	470	585	548	518
Mlxip	924	1372	795	880	560	781
Mlxipl	20	16	14	11	6	15
Mlycd	122	194	163	278	308	296
Mmaa	43	68	66	83	74	82
Mmab	207	250	156	298	264	316
Mmachc	305	332	330	379	317	336
Mmadhc	795	1020	969	1284	1333	1187
Mmd	163	269	195	203	218	173
Mmd2	20	24	29	43	35	28
Mme	0	2	0	0	0	0
Mmel1	48	75	56	1	5	0
Mmgt1	577	783	554	628	483	501
Mmgt2	144	222	183	253	274	234
Mmp10	0	0	0	0	0	0
Mmp11	9	20	6	8	7	5
Mmp12	0	0	1	0	3	4
Mmp13	1	0	0	2	2	0
Mmp14	107	173	114	108	84	59
Mmp15	27	62	34	42	35	31
Mmp16	1	9	1	2	0	1
Mmp17	16	39	15	10	14	6
Mmp19	164	177	166	262	312	246
Mmp1a	0	0	0	0	0	0
Mmp1b	0	0	0	0	0	0
Mmp2	29	94	25	35	28	20
Mmp20	0	0	0	0	0	0
Mmp21	3	11	2	6	5	4
Mmp23	4	3	4	6	3	8
Mmp24	71	83	69	109	257	117
Mmp25	53	78	49	48	27	39
Mmp27	0	3	3	1	0	1
Mmp28	52	94	34	63	51	66
Mmp3	0	0	0	0	0	0
Mmp7	0	0	0	0	0	0
Mmp8	316	601	450	372	256	324
Mmp9	428	816	470	495	406	432
Mmrn1	169	571	286	248	147	171
Mmrn2	59	73	40	45	36	26
Mms19	765	1016	819	915	952	907
Mms22l	1036	1379	1146	1248	784	1092
Mn1	64	130	78	50	34	44
Mnat1	249	345	280	453	498	457
Mnd1	71	115	84	94	131	120
Mnda	64	117	141	125	217	99
Mndal	148	216	263	304	309	240
Mns1	1915	2398	2379	3191	2463	2696
Mnt	382	599	407	505	460	447
Mnx1	0	0	0	0	0	0
Moap1	4	6	5	3	6	3
Mob1a	1155	1603	1380	1361	483	1039
Mob1b	514	735	572	617	196	416
Mob2	588	735	682	760	855	677
Mob3a	839	1462	1013	1448	1461	1286
Mob3b	76	101	102	130	128	143
Mob3c	125	225	158	238	215	211
Mob4	382	519	518	561	566	500
Mobp	0	0	0	0	0	0
Mocos	23	38	33	56	71	65
Mocs1	429	621	429	670	594	632
Mocs2	235	328	284	322	335	276
Mocs3	122	178	116	153	203	202
